vtd00_key,district_num,district_code,area_weight,block_count,total_blocks,countyfp,vtdst00,weight_method
FREEBORN - 0100,23A,23A,1.0000000000,20,20,047,0100,2020_block_count_centroids
FREEBORN - 0105,23A,23A,1.0000000000,19,19,047,0105,2020_block_count_centroids
FREEBORN - 0110,23A,23A,1.0000000000,50,50,047,0110,2020_block_count_centroids
FREEBORN - 0115,23A,23A,1.0000000000,71,71,047,0115,2020_block_count_centroids
FREEBORN - 0120,23A,23A,1.0000000000,17,17,047,0120,2020_block_count_centroids
FREEBORN - 0125,23A,23A,1.0000000000,64,64,047,0125,2020_block_count_centroids
FREEBORN - 0130,23A,23A,0.8157894737,62,76,047,0130,2020_block_count_centroids
FREEBORN - 0130,23B,23B,0.1842105263,14,76,047,0130,2020_block_count_centroids
FREEBORN - 0135,23A,23A,1.0000000000,25,25,047,0135,2020_block_count_centroids
FREEBORN - 0140,23A,23A,1.0000000000,75,75,047,0140,2020_block_count_centroids
FREEBORN - 0145,23B,23B,1.0000000000,13,13,047,0145,2020_block_count_centroids
FREEBORN - 0150,23B,23B,1.0000000000,103,103,047,0150,2020_block_count_centroids
FREEBORN - 0155,23A,23A,1.0000000000,17,17,047,0155,2020_block_count_centroids
FREEBORN - 0160,23B,23B,1.0000000000,82,82,047,0160,2020_block_count_centroids
FREEBORN - 0165,23A,23A,1.0000000000,9,9,047,0165,2020_block_count_centroids
FREEBORN - 0170,23A,23A,1.0000000000,98,98,047,0170,2020_block_count_centroids
FREEBORN - 0175,23A,23A,1.0000000000,64,64,047,0175,2020_block_count_centroids
FREEBORN - 0180,23B,23B,1.0000000000,73,73,047,0180,2020_block_count_centroids
FREEBORN - 0185,23B,23B,1.0000000000,4,4,047,0185,2020_block_count_centroids
FREEBORN - 0190,23B,23B,1.0000000000,48,48,047,0190,2020_block_count_centroids
FREEBORN - 0195,23A,23A,1.0000000000,66,66,047,0195,2020_block_count_centroids
FREEBORN - 0200,23B,23B,1.0000000000,73,73,047,0200,2020_block_count_centroids
FREEBORN - 0205,23A,23A,1.0000000000,66,66,047,0205,2020_block_count_centroids
FREEBORN - 0210,23A,23A,1.0000000000,50,50,047,0210,2020_block_count_centroids
FREEBORN - 0215,23B,23B,1.0000000000,78,78,047,0215,2020_block_count_centroids
FREEBORN - 0220,23A,23A,1.0000000000,14,14,047,0220,2020_block_count_centroids
GOODHUE - 0005,20A,20A,1.0000000000,8,8,049,0005,2020_block_count_centroids
GOODHUE - 0010,20A,20A,0.9836065574,60,61,049,0010,2020_block_count_centroids
GOODHUE - 0010,20B,20B,0.0163934426,1,61,049,0010,2020_block_count_centroids
GOODHUE - 0015,20A,20A,1.0000000000,28,28,049,0015,2020_block_count_centroids
GOODHUE - 0020,20A,20A,1.0000000000,47,47,049,0020,2020_block_count_centroids
GOODHUE - 0025,20A,20A,0.9907407407,107,108,049,0025,2020_block_count_centroids
GOODHUE - 0025,58B,58B,0.0092592593,1,108,049,0025,2020_block_count_centroids
GOODHUE - 0030,20A,20A,1.0000000000,61,61,049,0030,2020_block_count_centroids
GOODHUE - 0035,19A,19A,1.0000000000,58,58,049,0035,2020_block_count_centroids
GOODHUE - 0040,58B,58B,1.0000000000,12,12,049,0040,2020_block_count_centroids
GOODHUE - 0045,20A,20A,1.0000000000,66,66,049,0045,2020_block_count_centroids
GOODHUE - 0050,20A,20A,1.0000000000,131,131,049,0050,2020_block_count_centroids
GOODHUE - 0055,20A,20A,1.0000000000,26,26,049,0055,2020_block_count_centroids
GOODHUE - 0060,20A,20A,1.0000000000,51,51,049,0060,2020_block_count_centroids
GOODHUE - 0065,20A,20A,1.0000000000,39,39,049,0065,2020_block_count_centroids
GOODHUE - 0070,19A,19A,1.0000000000,48,48,049,0070,2020_block_count_centroids
GOODHUE - 0075,19A,19A,1.0000000000,62,62,049,0075,2020_block_count_centroids
GOODHUE - 0080,19A,19A,1.0000000000,50,50,049,0080,2020_block_count_centroids
GOODHUE - 0085,20A,20A,1.0000000000,43,43,049,0085,2020_block_count_centroids
GOODHUE - 0090,19A,19A,0.0317460317,2,63,049,0090,2020_block_count_centroids
GOODHUE - 0090,20A,20A,0.9682539683,61,63,049,0090,2020_block_count_centroids
GOODHUE - 0095,19A,19A,0.0163934426,1,61,049,0095,2020_block_count_centroids
GOODHUE - 0095,20B,20B,0.9836065574,60,61,049,0095,2020_block_count_centroids
GOODHUE - 0100,20B,20B,1.0000000000,69,69,049,0100,2020_block_count_centroids
GOODHUE - 0105,20B,20B,1.0000000000,79,79,049,0105,2020_block_count_centroids
GOODHUE - 0110,20A,20A,1.0000000000,27,27,049,0110,2020_block_count_centroids
GOODHUE - 0115,20A,20A,1.0000000000,61,61,049,0115,2020_block_count_centroids
GOODHUE - 0120,20A,20A,1.0000000000,169,169,049,0120,2020_block_count_centroids
GOODHUE - 0125,20A,20A,1.0000000000,34,34,049,0125,2020_block_count_centroids
GOODHUE - 0130,20A,20A,1.0000000000,21,21,049,0130,2020_block_count_centroids
GOODHUE - 0135,20A,20A,1.0000000000,23,23,049,0135,2020_block_count_centroids
GOODHUE - 0140,20A,20A,1.0000000000,16,16,049,0140,2020_block_count_centroids
GOODHUE - 0145,20A,20A,1.0000000000,14,14,049,0145,2020_block_count_centroids
GOODHUE - 0150,20A,20A,1.0000000000,19,19,049,0150,2020_block_count_centroids
GOODHUE - 0155,20A,20A,1.0000000000,36,36,049,0155,2020_block_count_centroids
GOODHUE - 0160,20A,20A,1.0000000000,34,34,049,0160,2020_block_count_centroids
GOODHUE - 0165,20A,20A,1.0000000000,23,23,049,0165,2020_block_count_centroids
GOODHUE - 0170,20B,20B,1.0000000000,64,64,049,0170,2020_block_count_centroids
GOODHUE - 0175,20A,20A,0.1000000000,6,60,049,0175,2020_block_count_centroids
GOODHUE - 0175,58B,58B,0.9000000000,54,60,049,0175,2020_block_count_centroids
GOODHUE - 0180,20A,20A,1.0000000000,94,94,049,0180,2020_block_count_centroids
GOODHUE - 0185,20A,20A,1.0000000000,37,37,049,0185,2020_block_count_centroids
GOODHUE - 0190,19A,19A,1.0000000000,33,33,049,0190,2020_block_count_centroids
GOODHUE - 0195,19A,19A,1.0000000000,45,45,049,0195,2020_block_count_centroids
GOODHUE - 0200,19A,19A,0.0192307692,1,52,049,0200,2020_block_count_centroids
GOODHUE - 0200,58B,58B,0.9807692308,51,52,049,0200,2020_block_count_centroids
GOODHUE - 0205,20A,20A,1.0000000000,108,108,049,0205,2020_block_count_centroids
GOODHUE - 0210,20B,20B,1.0000000000,44,44,049,0210,2020_block_count_centroids
GOODHUE - 0215,20B,20B,1.0000000000,54,54,049,0215,2020_block_count_centroids
GOODHUE - 0220,20B,20B,1.0000000000,50,50,049,0220,2020_block_count_centroids
GRANT - 0005,09A,09A,1.0000000000,19,19,051,0005,2020_block_count_centroids
GRANT - 0010,09A,09A,1.0000000000,26,26,051,0010,2020_block_count_centroids
GRANT - 0015,09A,09A,1.0000000000,33,33,051,0015,2020_block_count_centroids
GRANT - 0020,09A,09A,1.0000000000,75,75,051,0020,2020_block_count_centroids
GRANT - 0025,09A,09A,1.0000000000,28,28,051,0025,2020_block_count_centroids
GRANT - 0030,09A,09A,1.0000000000,53,53,051,0030,2020_block_count_centroids
GRANT - 0035,09A,09A,1.0000000000,57,57,051,0035,2020_block_count_centroids
GRANT - 0040,09A,09A,1.0000000000,54,54,051,0040,2020_block_count_centroids
GRANT - 0045,09A,09A,1.0000000000,47,47,051,0045,2020_block_count_centroids
GRANT - 0050,09A,09A,1.0000000000,34,34,051,0050,2020_block_count_centroids
GRANT - 0055,09A,09A,1.0000000000,38,38,051,0055,2020_block_count_centroids
GRANT - 0060,09A,09A,1.0000000000,41,41,051,0060,2020_block_count_centroids
GRANT - 0065,09A,09A,1.0000000000,36,36,051,0065,2020_block_count_centroids
GRANT - 0070,09A,09A,1.0000000000,43,43,051,0070,2020_block_count_centroids
GRANT - 0075,09A,09A,1.0000000000,22,22,051,0075,2020_block_count_centroids
GRANT - 0080,09A,09A,1.0000000000,21,21,051,0080,2020_block_count_centroids
GRANT - 0085,09A,09A,1.0000000000,52,52,051,0085,2020_block_count_centroids
GRANT - 0090,09A,09A,1.0000000000,65,65,051,0090,2020_block_count_centroids
GRANT - 0095,09A,09A,1.0000000000,44,44,051,0095,2020_block_count_centroids
GRANT - 0100,09A,09A,1.0000000000,41,41,051,0100,2020_block_count_centroids
GRANT - 0105,09A,09A,1.0000000000,52,52,051,0105,2020_block_count_centroids
GRANT - 0110,09A,09A,1.0000000000,40,40,051,0110,2020_block_count_centroids
GRANT - 0115,09A,09A,1.0000000000,17,17,051,0115,2020_block_count_centroids
HENNEPIN - 0010,51B,51B,1.0000000000,36,36,053,0010,2020_block_count_centroids
HENNEPIN - 0015,51B,51B,1.0000000000,37,37,053,0015,2020_block_count_centroids
HENNEPIN - 0020,51B,51B,1.0000000000,29,29,053,0020,2020_block_count_centroids
HENNEPIN - 0025,50B,50B,0.1000000000,5,50,053,0025,2020_block_count_centroids
HENNEPIN - 0025,51B,51B,0.9000000000,45,50,053,0025,2020_block_count_centroids
HENNEPIN - 0030,50B,50B,1.0000000000,24,24,053,0030,2020_block_count_centroids
HENNEPIN - 0035,51B,51B,1.0000000000,38,38,053,0035,2020_block_count_centroids
HENNEPIN - 0055,50B,50B,1.0000000000,31,31,053,0055,2020_block_count_centroids
HENNEPIN - 0065,50B,50B,1.0000000000,39,39,053,0065,2020_block_count_centroids
HENNEPIN - 0075,50B,50B,1.0000000000,22,22,053,0075,2020_block_count_centroids
HENNEPIN - 0080,50B,50B,1.0000000000,44,44,053,0080,2020_block_count_centroids
HENNEPIN - 0085,50B,50B,1.0000000000,30,30,053,0085,2020_block_count_centroids
HENNEPIN - 0090,50B,50B,1.0000000000,33,33,053,0090,2020_block_count_centroids
HENNEPIN - 0095,50B,50B,0.4038461538,21,52,053,0095,2020_block_count_centroids
HENNEPIN - 0095,51B,51B,0.5961538462,31,52,053,0095,2020_block_count_centroids
HENNEPIN - 0100,50A,50A,0.3239436620,23,71,053,0100,2020_block_count_centroids
HENNEPIN - 0100,50B,50B,0.6760563380,48,71,053,0100,2020_block_count_centroids
HENNEPIN - 0105,50A,50A,0.4117647059,21,51,053,0105,2020_block_count_centroids
HENNEPIN - 0105,50B,50B,0.5882352941,30,51,053,0105,2020_block_count_centroids
HENNEPIN - 0110,50A,50A,0.5813953488,50,86,053,0110,2020_block_count_centroids
HENNEPIN - 0110,51B,51B,0.4186046512,36,86,053,0110,2020_block_count_centroids
HENNEPIN - 0115,50B,50B,0.6511627907,28,43,053,0115,2020_block_count_centroids
HENNEPIN - 0115,51B,51B,0.3488372093,15,43,053,0115,2020_block_count_centroids
HENNEPIN - 0120,50B,50B,1.0000000000,25,25,053,0120,2020_block_count_centroids
HENNEPIN - 0125,50B,50B,1.0000000000,28,28,053,0125,2020_block_count_centroids
HENNEPIN - 0135,51A,51A,0.0675675676,5,74,053,0135,2020_block_count_centroids
HENNEPIN - 0135,51B,51B,0.9324324324,69,74,053,0135,2020_block_count_centroids
HENNEPIN - 0140,51B,51B,1.0000000000,65,65,053,0140,2020_block_count_centroids
HENNEPIN - 0145,51B,51B,1.0000000000,58,58,053,0145,2020_block_count_centroids
HENNEPIN - 0150,51B,51B,1.0000000000,97,97,053,0150,2020_block_count_centroids
HENNEPIN - 0155,51B,51B,1.0000000000,63,63,053,0155,2020_block_count_centroids
HENNEPIN - 0160,51B,51B,1.0000000000,15,15,053,0160,2020_block_count_centroids
HENNEPIN - 0180,38B,38B,1.0000000000,79,79,053,0180,2020_block_count_centroids
HENNEPIN - 0185,38B,38B,1.0000000000,97,97,053,0185,2020_block_count_centroids
HENNEPIN - 0190,38B,38B,1.0000000000,72,72,053,0190,2020_block_count_centroids
HENNEPIN - 0195,38B,38B,1.0000000000,63,63,053,0195,2020_block_count_centroids
HENNEPIN - 0200,38B,38B,1.0000000000,35,35,053,0200,2020_block_count_centroids
HENNEPIN - 0205,38B,38B,1.0000000000,66,66,053,0205,2020_block_count_centroids
HENNEPIN - 0210,38B,38B,1.0000000000,29,29,053,0210,2020_block_count_centroids
HENNEPIN - 0215,38B,38B,0.9836065574,60,61,053,0215,2020_block_count_centroids
HENNEPIN - 0215,43A,43A,0.0163934426,1,61,053,0215,2020_block_count_centroids
HENNEPIN - 0225,38B,38B,1.0000000000,26,26,053,0225,2020_block_count_centroids
HENNEPIN - 0230,38A,38A,1.0000000000,12,12,053,0230,2020_block_count_centroids
HENNEPIN - 0235,38A,38A,0.6470588235,22,34,053,0235,2020_block_count_centroids
HENNEPIN - 0235,38B,38B,0.3529411765,12,34,053,0235,2020_block_count_centroids
HENNEPIN - 0240,34B,34B,0.6363636364,56,88,053,0240,2020_block_count_centroids
HENNEPIN - 0240,38A,38A,0.3636363636,32,88,053,0240,2020_block_count_centroids
HENNEPIN - 0245,38A,38A,1.0000000000,27,27,053,0245,2020_block_count_centroids
HENNEPIN - 0250,38A,38A,1.0000000000,23,23,053,0250,2020_block_count_centroids
HENNEPIN - 0251,34B,34B,0.4285714286,6,14,053,0251,2020_block_count_centroids
HENNEPIN - 0251,38A,38A,0.5714285714,8,14,053,0251,2020_block_count_centroids
HENNEPIN - 0255,34B,34B,1.0000000000,15,15,053,0255,2020_block_count_centroids
HENNEPIN - 0260,34B,34B,1.0000000000,16,16,053,0260,2020_block_count_centroids
HENNEPIN - 0265,34B,34B,0.9666666667,58,60,053,0265,2020_block_count_centroids
HENNEPIN - 0265,38A,38A,0.0333333333,2,60,053,0265,2020_block_count_centroids
HENNEPIN - 0270,34B,34B,0.3548387097,11,31,053,0270,2020_block_count_centroids
HENNEPIN - 0270,38B,38B,0.6451612903,20,31,053,0270,2020_block_count_centroids
HENNEPIN - 0275,34B,34B,1.0000000000,31,31,053,0275,2020_block_count_centroids
HENNEPIN - 0276,34B,34B,1.0000000000,115,115,053,0276,2020_block_count_centroids
HENNEPIN - 0277,34B,34B,1.0000000000,26,26,053,0277,2020_block_count_centroids
HENNEPIN - 0280,38A,38A,1.0000000000,43,43,053,0280,2020_block_count_centroids
HENNEPIN - 0285,38A,38A,1.0000000000,44,44,053,0285,2020_block_count_centroids
HENNEPIN - 0290,38A,38A,1.0000000000,66,66,053,0290,2020_block_count_centroids
HENNEPIN - 0295,38A,38A,1.0000000000,34,34,053,0295,2020_block_count_centroids
HENNEPIN - 0300,38A,38A,0.9130434783,21,23,053,0300,2020_block_count_centroids
HENNEPIN - 0300,38B,38B,0.0869565217,2,23,053,0300,2020_block_count_centroids
HENNEPIN - 0305,34B,34B,0.4677419355,58,124,053,0305,2020_block_count_centroids
HENNEPIN - 0305,38A,38A,0.5322580645,66,124,053,0305,2020_block_count_centroids
HENNEPIN - 0306,38A,38A,0.9473684211,36,38,053,0306,2020_block_count_centroids
HENNEPIN - 0306,38B,38B,0.0526315789,2,38,053,0306,2020_block_count_centroids
HENNEPIN - 0310,34A,34A,1.0000000000,57,57,053,0310,2020_block_count_centroids
HENNEPIN - 0315,34A,34A,1.0000000000,29,29,053,0315,2020_block_count_centroids
HENNEPIN - 0316,34A,34A,1.0000000000,13,13,053,0316,2020_block_count_centroids
HENNEPIN - 0330,49A,49A,1.0000000000,9,9,053,0330,2020_block_count_centroids
HENNEPIN - 0335,37A,37A,1.0000000000,44,44,053,0335,2020_block_count_centroids
HENNEPIN - 0340,37A,37A,1.0000000000,66,66,053,0340,2020_block_count_centroids
HENNEPIN - 0345,43A,43A,0.3958333333,19,48,053,0345,2020_block_count_centroids
HENNEPIN - 0345,43B,43B,0.6041666667,29,48,053,0345,2020_block_count_centroids
HENNEPIN - 0350,43A,43A,1.0000000000,33,33,053,0350,2020_block_count_centroids
HENNEPIN - 0355,43A,43A,0.6400000000,32,50,053,0355,2020_block_count_centroids
HENNEPIN - 0355,43B,43B,0.3600000000,18,50,053,0355,2020_block_count_centroids
HENNEPIN - 0360,43A,43A,1.0000000000,38,38,053,0360,2020_block_count_centroids
HENNEPIN - 0365,43A,43A,1.0000000000,16,16,053,0365,2020_block_count_centroids
HENNEPIN - 0370,43A,43A,1.0000000000,1,1,053,0370,2020_block_count_centroids
HENNEPIN - 0375,43A,43A,1.0000000000,59,59,053,0375,2020_block_count_centroids
HENNEPIN - 0380,43A,43A,1.0000000000,56,56,053,0380,2020_block_count_centroids
HENNEPIN - 0385,43A,43A,1.0000000000,19,19,053,0385,2020_block_count_centroids
HENNEPIN - 0390,38B,38B,0.0172413793,1,58,053,0390,2020_block_count_centroids
HENNEPIN - 0390,43A,43A,0.9827586207,57,58,053,0390,2020_block_count_centroids
HENNEPIN - 0395,43A,43A,1.0000000000,62,62,053,0395,2020_block_count_centroids
HENNEPIN - 0400,34A,34A,1.0000000000,37,37,053,0400,2020_block_count_centroids
HENNEPIN - 0405,34A,34A,1.0000000000,23,23,053,0405,2020_block_count_centroids
HENNEPIN - 0410,34A,34A,1.0000000000,49,49,053,0410,2020_block_count_centroids
HENNEPIN - 0415,45B,45B,1.0000000000,38,38,053,0415,2020_block_count_centroids
HENNEPIN - 0420,45B,45B,1.0000000000,46,46,053,0420,2020_block_count_centroids
HENNEPIN - 0430,49A,49A,1.0000000000,38,38,053,0430,2020_block_count_centroids
HENNEPIN - 0435,49A,49A,1.0000000000,24,24,053,0435,2020_block_count_centroids
HENNEPIN - 0440,49A,49A,1.0000000000,18,18,053,0440,2020_block_count_centroids
HENNEPIN - 0450,49A,49A,1.0000000000,23,23,053,0450,2020_block_count_centroids
HENNEPIN - 0465,49A,49A,0.5625000000,36,64,053,0465,2020_block_count_centroids
HENNEPIN - 0465,49B,49B,0.4375000000,28,64,053,0465,2020_block_count_centroids
HENNEPIN - 0466,49A,49A,0.0181818182,1,55,053,0466,2020_block_count_centroids
HENNEPIN - 0466,49B,49B,0.9818181818,54,55,053,0466,2020_block_count_centroids
HENNEPIN - 0467,49B,49B,1.0000000000,40,40,053,0467,2020_block_count_centroids
HENNEPIN - 0485,46B,46B,1.0000000000,43,43,053,0485,2020_block_count_centroids
HENNEPIN - 0490,46B,46B,0.0434782609,3,69,053,0490,2020_block_count_centroids
HENNEPIN - 0490,50A,50A,0.9565217391,66,69,053,0490,2020_block_count_centroids
HENNEPIN - 0495,50A,50A,1.0000000000,35,35,053,0495,2020_block_count_centroids
HENNEPIN - 0500,46B,46B,1.0000000000,56,56,053,0500,2020_block_count_centroids
HENNEPIN - 0505,46B,46B,0.9130434783,42,46,053,0505,2020_block_count_centroids
HENNEPIN - 0505,50A,50A,0.0869565217,4,46,053,0505,2020_block_count_centroids
HENNEPIN - 0510,46B,46B,1.0000000000,37,37,053,0510,2020_block_count_centroids
HENNEPIN - 0515,46B,46B,0.0178571429,1,56,053,0515,2020_block_count_centroids
HENNEPIN - 0515,50A,50A,0.9821428571,55,56,053,0515,2020_block_count_centroids
HENNEPIN - 0520,46B,46B,0.0370370370,2,54,053,0520,2020_block_count_centroids
HENNEPIN - 0520,50A,50A,0.9629629630,52,54,053,0520,2020_block_count_centroids
HENNEPIN - 0525,50A,50A,1.0000000000,38,38,053,0525,2020_block_count_centroids
HENNEPIN - 0530,50A,50A,1.0000000000,52,52,053,0530,2020_block_count_centroids
HENNEPIN - 0535,50A,50A,1.0000000000,44,44,053,0535,2020_block_count_centroids
HENNEPIN - 0540,50A,50A,1.0000000000,12,12,053,0540,2020_block_count_centroids
HENNEPIN - 0545,50A,50A,1.0000000000,54,54,053,0545,2020_block_count_centroids
HENNEPIN - 0550,50A,50A,1.0000000000,28,28,053,0550,2020_block_count_centroids
HENNEPIN - 0555,50A,50A,1.0000000000,71,71,053,0555,2020_block_count_centroids
HENNEPIN - 0560,50A,50A,1.0000000000,20,20,053,0560,2020_block_count_centroids
HENNEPIN - 0565,50A,50A,1.0000000000,12,12,053,0565,2020_block_count_centroids
HENNEPIN - 0570,50A,50A,1.0000000000,22,22,053,0570,2020_block_count_centroids
HENNEPIN - 0575,45A,45A,1.0000000000,52,52,053,0575,2020_block_count_centroids
HENNEPIN - 0580,51A,51A,0.9803921569,100,102,053,0580,2020_block_count_centroids
HENNEPIN - 0580,51B,51B,0.0196078431,2,102,053,0580,2020_block_count_centroids
HENNEPIN - 0585,43B,43B,1.0000000000,63,63,053,0585,2020_block_count_centroids
HENNEPIN - 0590,43B,43B,1.0000000000,65,65,053,0590,2020_block_count_centroids
HENNEPIN - 0595,43B,43B,0.9736842105,74,76,053,0595,2020_block_count_centroids
HENNEPIN - 0595,59B,59B,0.0263157895,2,76,053,0595,2020_block_count_centroids
HENNEPIN - 0600,43B,43B,1.0000000000,55,55,053,0600,2020_block_count_centroids
HENNEPIN - 0605,43B,43B,1.0000000000,52,52,053,0605,2020_block_count_centroids
HENNEPIN - 0610,43B,43B,1.0000000000,65,65,053,0610,2020_block_count_centroids
HENNEPIN - 0615,43B,43B,1.0000000000,39,39,053,0615,2020_block_count_centroids
HENNEPIN - 0620,43B,43B,1.0000000000,93,93,053,0620,2020_block_count_centroids
HENNEPIN - 0625,37A,37A,1.0000000000,71,71,053,0625,2020_block_count_centroids
HENNEPIN - 0630,45A,45A,1.0000000000,16,16,053,0630,2020_block_count_centroids
HENNEPIN - 0635,30A,30A,0.8461538462,11,13,053,0635,2020_block_count_centroids
HENNEPIN - 0635,34A,34A,0.1538461538,2,13,053,0635,2020_block_count_centroids
HENNEPIN - 0640,34A,34A,0.9903846154,103,104,053,0640,2020_block_count_centroids
HENNEPIN - 0640,37A,37A,0.0096153846,1,104,053,0640,2020_block_count_centroids
HENNEPIN - 0650,46B,46B,1.0000000000,27,27,053,0650,2020_block_count_centroids
HENNEPIN - 0655,46B,46B,1.0000000000,41,41,053,0655,2020_block_count_centroids
HENNEPIN - 0660,46B,46B,0.9807692308,51,52,053,0660,2020_block_count_centroids
HENNEPIN - 0660,49A,49A,0.0192307692,1,52,053,0660,2020_block_count_centroids
HENNEPIN - 0665,45B,45B,0.0588235294,2,34,053,0665,2020_block_count_centroids
HENNEPIN - 0665,46B,46B,0.9411764706,32,34,053,0665,2020_block_count_centroids
HENNEPIN - 0670,45B,45B,0.0833333333,3,36,053,0670,2020_block_count_centroids
HENNEPIN - 0670,46A,46A,0.0555555556,2,36,053,0670,2020_block_count_centroids
HENNEPIN - 0670,46B,46B,0.8611111111,31,36,053,0670,2020_block_count_centroids
HENNEPIN - 0675,46B,46B,1.0000000000,42,42,053,0675,2020_block_count_centroids
HENNEPIN - 0685,46B,46B,1.0000000000,8,8,053,0685,2020_block_count_centroids
HENNEPIN - 0686,46B,46B,0.8181818182,9,11,053,0686,2020_block_count_centroids
HENNEPIN - 0686,49A,49A,0.1818181818,2,11,053,0686,2020_block_count_centroids
HENNEPIN - 0690,46B,46B,1.0000000000,19,19,053,0690,2020_block_count_centroids
HENNEPIN - 0695,37A,37A,1.0000000000,107,107,053,0695,2020_block_count_centroids
HENNEPIN - 0700,45A,45A,1.0000000000,43,43,053,0700,2020_block_count_centroids
HENNEPIN - 0705,37A,37A,1.0000000000,15,15,053,0705,2020_block_count_centroids
HENNEPIN - 0710,37B,37B,1.0000000000,39,39,053,0710,2020_block_count_centroids
HENNEPIN - 0715,37B,37B,1.0000000000,70,70,053,0715,2020_block_count_centroids
HENNEPIN - 0720,34A,34A,0.0101010101,1,99,053,0720,2020_block_count_centroids
HENNEPIN - 0720,37A,37A,0.0101010101,1,99,053,0720,2020_block_count_centroids
HENNEPIN - 0720,37B,37B,0.9797979798,97,99,053,0720,2020_block_count_centroids
HENNEPIN - 0725,37B,37B,1.0000000000,47,47,053,0725,2020_block_count_centroids
HENNEPIN - 0730,37A,37A,0.8313253012,69,83,053,0730,2020_block_count_centroids
HENNEPIN - 0730,37B,37B,0.1686746988,14,83,053,0730,2020_block_count_centroids
HENNEPIN - 0735,37A,37A,0.0869565217,8,92,053,0735,2020_block_count_centroids
HENNEPIN - 0735,37B,37B,0.2934782609,27,92,053,0735,2020_block_count_centroids
HENNEPIN - 0735,42A,42A,0.6195652174,57,92,053,0735,2020_block_count_centroids
HENNEPIN - 0740,37B,37B,1.0000000000,20,20,053,0740,2020_block_count_centroids
HENNEPIN - 0745,37B,37B,1.0000000000,35,35,053,0745,2020_block_count_centroids
HENNEPIN - 0750,37B,37B,1.0000000000,15,15,053,0750,2020_block_count_centroids
HENNEPIN - 0755,37B,37B,1.0000000000,34,34,053,0755,2020_block_count_centroids
HENNEPIN - 0760,37A,37A,1.0000000000,39,39,053,0760,2020_block_count_centroids
HENNEPIN - 0765,42B,42B,1.0000000000,5,5,053,0765,2020_block_count_centroids
HENNEPIN - 0770,37A,37A,1.0000000000,159,159,053,0770,2020_block_count_centroids
HENNEPIN - 0775,60A,60A,1.0000000000,47,47,053,0775,2020_block_count_centroids
HENNEPIN - 0780,60A,60A,1.0000000000,50,50,053,0780,2020_block_count_centroids
HENNEPIN - 0785,60A,60A,1.0000000000,55,55,053,0785,2020_block_count_centroids
HENNEPIN - 0790,60A,60A,1.0000000000,40,40,053,0790,2020_block_count_centroids
HENNEPIN - 0795,60A,60A,1.0000000000,42,42,053,0795,2020_block_count_centroids
HENNEPIN - 0800,60A,60A,1.0000000000,69,69,053,0800,2020_block_count_centroids
HENNEPIN - 0805,60A,60A,1.0000000000,87,87,053,0805,2020_block_count_centroids
HENNEPIN - 0810,60A,60A,1.0000000000,37,37,053,0810,2020_block_count_centroids
HENNEPIN - 0815,59B,59B,0.0967741935,3,31,053,0815,2020_block_count_centroids
HENNEPIN - 0815,60A,60A,0.9032258065,28,31,053,0815,2020_block_count_centroids
HENNEPIN - 0820,60A,60A,1.0000000000,27,27,053,0820,2020_block_count_centroids
HENNEPIN - 0825,59B,59B,0.1000000000,4,40,053,0825,2020_block_count_centroids
HENNEPIN - 0825,60B,60B,0.9000000000,36,40,053,0825,2020_block_count_centroids
HENNEPIN - 0830,60B,60B,1.0000000000,41,41,053,0830,2020_block_count_centroids
HENNEPIN - 0835,60A,60A,0.0285714286,1,35,053,0835,2020_block_count_centroids
HENNEPIN - 0835,60B,60B,0.9714285714,34,35,053,0835,2020_block_count_centroids
HENNEPIN - 0840,60B,60B,0.9636363636,53,55,053,0840,2020_block_count_centroids
HENNEPIN - 0840,63A,63A,0.0363636364,2,55,053,0840,2020_block_count_centroids
HENNEPIN - 0845,60B,60B,1.0000000000,51,51,053,0845,2020_block_count_centroids
HENNEPIN - 0850,60B,60B,0.2258064516,7,31,053,0850,2020_block_count_centroids
HENNEPIN - 0850,63A,63A,0.7741935484,24,31,053,0850,2020_block_count_centroids
HENNEPIN - 0855,59B,59B,0.6750000000,27,40,053,0855,2020_block_count_centroids
HENNEPIN - 0855,60B,60B,0.1500000000,6,40,053,0855,2020_block_count_centroids
HENNEPIN - 0855,61A,61A,0.1750000000,7,40,053,0855,2020_block_count_centroids
HENNEPIN - 0860,60B,60B,1.0000000000,15,15,053,0860,2020_block_count_centroids
HENNEPIN - 0865,61A,61A,1.0000000000,5,5,053,0865,2020_block_count_centroids
HENNEPIN - 0870,60B,60B,1.0000000000,4,4,053,0870,2020_block_count_centroids
HENNEPIN - 0875,60B,60B,0.9000000000,45,50,053,0875,2020_block_count_centroids
HENNEPIN - 0875,63A,63A,0.1000000000,5,50,053,0875,2020_block_count_centroids
HENNEPIN - 0880,63A,63A,1.0000000000,15,15,053,0880,2020_block_count_centroids
HENNEPIN - 0885,63A,63A,1.0000000000,54,54,053,0885,2020_block_count_centroids
HENNEPIN - 0890,60A,60A,1.0000000000,52,52,053,0890,2020_block_count_centroids
HENNEPIN - 0895,60A,60A,1.0000000000,70,70,053,0895,2020_block_count_centroids
HENNEPIN - 0900,60A,60A,1.0000000000,74,74,053,0900,2020_block_count_centroids
HENNEPIN - 0905,60A,60A,1.0000000000,60,60,053,0905,2020_block_count_centroids
