"year","county","source_precinct","target_precinct","method","candidate_count"
"2006","Lake","BEAVER BAY TWP. P-1","0010","legacy_bridge_vtd10","1"
"2006","Lake","BEAVER BAY TWP. P-4","0020","legacy_bridge_vtd10","1"
"2006","Lake","CRYSTAL BAY P-1","0025","legacy_bridge_vtd10","1"
"2006","Lake","FALL LAKE TWP.","0035","legacy_bridge_vtd10","1"
"2006","Lake","SILVER BAY P-1","0040","legacy_bridge_vtd10","1"
"2006","Lake","SILVER BAY P-2","0050","legacy_bridge_vtd10","1"
"2006","Lake","SILVER CREEK","0060","legacy_bridge_vtd10","1"
"2006","Lake","STONY RIVER TWP.","0065","legacy_bridge_vtd10","1"
"2006","Lake","TWO HARBORS W-1","0070","legacy_bridge_vtd10","1"
"2006","Lake","TWO HARBORS W-2","0080","legacy_bridge_vtd10","1"
"2006","Lake","TWO HARBORS W-3","0090","legacy_bridge_vtd10","1"
"2006","Lake","TWO HARBORS W-4","0105","legacy_bridge_vtd10","1"
"2006","Lake","UNORG TERR NO1","0110","legacy_bridge_vtd10","1"
"2006","Lake","UNORG TERR NO2 PREC 1","0115","legacy_bridge_vtd10","1"
"2006","Lake","UNORG TERR NO2 PREC 2","0120","legacy_bridge_vtd10","1"
"2006","Lake","UNORG TERR NO2 PREC 3","0125","legacy_bridge_vtd10","1"
"2006","Lake","UNORG TERR NO2 PREC 4","0130","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0005 - 1-A BAUDETTE UNORG","0005","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0010 - 1-B BAUDETTE CITY","0010","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0015 - 2-A GUDRID UNORG","0015","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0020 - 2-B BAUDETTE CITY","0020","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0030 - 3-A UNORG","0030","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0031 - 3-C S MCDOUGALD UNORG","0031","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0035 - 3-D FOREST UNORG","0035","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0040 - 4-A WHEELER UNORG","0040","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0044 - 4-B WABANICA UNORG","0044","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0045 - 5-B ZIPPLE UNORG","0045","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0046 - 4-C N MCDOUGALD UNORG","0046","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0050 - 5-A UNORG","0050","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0055 - 3-B WILLIAMS CITY","0055","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0065 - 2-C UNORG","0065","legacy_bridge_vtd10","1"
"2006","Lake of the Woods","0070 - 5-C NW ANGLE","0070","legacy_bridge_vtd10","1"
"2006","Le Sueur","CLEVELAND","0005","legacy_bridge_vtd10","1"
"2006","Le Sueur","CLEVELAND TWP.","0010","legacy_bridge_vtd10","1"
"2006","Le Sueur","CORDOVA TWP.","0015","legacy_bridge_vtd10","1"
"2006","Le Sueur","DERRYNANE TWP.","0020","legacy_bridge_vtd10","1"
"2006","Le Sueur","ELYSIAN","0025","legacy_bridge_vtd10","1"
"2006","Le Sueur","ELYSIAN TWP. - P1","0030","legacy_bridge_vtd10","1"
"2006","Le Sueur","ELYSIAN TWP. - P2","0032","legacy_bridge_vtd10","1"
"2006","Le Sueur","HEIDELBERG","0035","legacy_bridge_vtd10","1"
"2006","Le Sueur","KASOTA","0040","legacy_bridge_vtd10","1"
"2006","Le Sueur","KASOTA TWP.","0045","legacy_bridge_vtd10","1"
"2006","Le Sueur","KILKENNY","0050","legacy_bridge_vtd10","1"
"2006","Le Sueur","KILKENNY TWP.","0055","legacy_bridge_vtd10","1"
"2006","Le Sueur","LANESBURGH TWP.","0062","legacy_bridge_vtd10","1"
"2006","Le Sueur","LE CENTER","0065","legacy_bridge_vtd10","1"
"2006","Le Sueur","LE SUEUR W-1","075","legacy_bridge_vtd10","1"
"2006","Le Sueur","LE SUEUR W-2","0080","legacy_bridge_vtd10","1"
"2006","Le Sueur","LEXINGTON TWP.","0085","legacy_bridge_vtd10","1"
"2006","Le Sueur","MONTGOMERY","0090","legacy_bridge_vtd10","1"
"2006","Le Sueur","MONTGOMERY TWP.","0100","legacy_bridge_vtd10","1"
"2006","Le Sueur","NEW PRAGUE","0105","legacy_bridge_vtd10","1"
"2006","Le Sueur","OTTAWA TWP.","0110","legacy_bridge_vtd10","1"
"2006","Le Sueur","SHARON TWP.","0115","legacy_bridge_vtd10","1"
"2006","Le Sueur","TYRONE TWP.","0120","legacy_bridge_vtd10","1"
"2006","Le Sueur","WASHINGTON TWP.","0125","legacy_bridge_vtd10","1"
"2006","Le Sueur","WATERVILLE","0130","legacy_bridge_vtd10","1"
"2006","Le Sueur","WATERVILLE TWP.","0140","legacy_bridge_vtd10","1"
"2006","Lincoln","ALTA VISTA TWP","0005","legacy_bridge_vtd10","1"
"2006","Lincoln","ARCO","0010","legacy_bridge_vtd10","1"
"2006","Lincoln","ASH LAKE TWP","0015","legacy_bridge_vtd10","1"
"2006","Lincoln","DIAMOND LAKE TWP","0020","legacy_bridge_vtd10","1"
"2006","Lincoln","DRAMMEN TWP","0025","legacy_bridge_vtd10","1"
"2006","Lincoln","HANSONVILLE TWP","0030","legacy_bridge_vtd10","1"
"2006","Lincoln","HENDRICKS","0035","legacy_bridge_vtd10","1"
"2006","Lincoln","HENDRICKS TWP","0040","legacy_bridge_vtd10","1"
"2006","Lincoln","HOPE TWP","0045","legacy_bridge_vtd10","1"
"2006","Lincoln","IVANHOE","0050","legacy_bridge_vtd10","1"
"2006","Lincoln","LAKE BENTON","0055","legacy_bridge_vtd10","1"
"2006","Lincoln","LAKE BENTON TWP","0060","legacy_bridge_vtd10","1"
"2006","Lincoln","LAKE STAY TWP","0065","legacy_bridge_vtd10","1"
"2006","Lincoln","LIMESTONE","0070","legacy_bridge_vtd10","1"
"2006","Lincoln","MARBLE TWP","0075","legacy_bridge_vtd10","1"
"2006","Lincoln","MARSHFIELD TWP","0080","legacy_bridge_vtd10","1"
"2006","Lincoln","ROYAL TWP","0085","legacy_bridge_vtd10","1"
"2006","Lincoln","SHAOKATAN TWP","0090","legacy_bridge_vtd10","1"
"2006","Lincoln","TYLER","0095","legacy_bridge_vtd10","1"
"2006","Lincoln","VERDI TWP","0100","legacy_bridge_vtd10","1"
"2006","Lyon","AMIRET TWP","0005","legacy_bridge_vtd10","1"
"2006","Lyon","BALATON","0010","legacy_bridge_vtd10","1"
"2006","Lyon","CLIFTON TWP","0015","legacy_bridge_vtd10","1"
"2006","Lyon","COON CREEK TWP","0020","legacy_bridge_vtd10","1"
"2006","Lyon","COTTONWOOD","0025","legacy_bridge_vtd10","1"
"2006","Lyon","CUSTER TWP","0030","legacy_bridge_vtd10","1"
"2006","Lyon","EIDSVOLD TWP","0035","legacy_bridge_vtd10","1"
"2006","Lyon","FAIRVIEW TWP","0040","legacy_bridge_vtd10","1"
"2006","Lyon","FLORENCE","0045","legacy_bridge_vtd10","1"
"2006","Lyon","GARVIN","0050","legacy_bridge_vtd10","1"
"2006","Lyon","GHENT","0055","legacy_bridge_vtd10","1"
"2006","Lyon","GRANDVIEW TWP","0060","legacy_bridge_vtd10","1"
"2006","Lyon","ISLAND LAKE TWP","0065","legacy_bridge_vtd10","1"
"2006","Lyon","LAKE MARSHALL TWP","0070","legacy_bridge_vtd10","1"
"2006","Lyon","LUCAS TWP","0075","legacy_bridge_vtd10","1"
"2006","Lyon","LYND","0080","legacy_bridge_vtd10","1"
"2006","Lyon","LYND TWP","0085","legacy_bridge_vtd10","1"
"2006","Lyon","LYONS TWP","0090","legacy_bridge_vtd10","1"
"2006","Lyon","MARSHALL W-1","0095","legacy_bridge_vtd10","1"
"2006","Lyon","MARSHALL W-2","0105","legacy_bridge_vtd10","1"
"2006","Lyon","MARSHALL W-3","0115","legacy_bridge_vtd10","1"
"2006","Lyon","MINNEOTA","0125","legacy_bridge_vtd10","1"
"2006","Lyon","MONROE TWP","0130","legacy_bridge_vtd10","1"
"2006","Lyon","NORDLAND TWP","0135","legacy_bridge_vtd10","1"
"2006","Lyon","ROCK LAKE TWP","0140","legacy_bridge_vtd10","1"
"2006","Lyon","RUSSELL","0145","legacy_bridge_vtd10","1"
"2006","Lyon","SHELBURNE TWP","0150","legacy_bridge_vtd10","1"
"2006","Lyon","SODUS TWP","0155","legacy_bridge_vtd10","1"
"2006","Lyon","STANLEY TWP","0160","legacy_bridge_vtd10","1"
"2006","Lyon","TAUNTON","0165","legacy_bridge_vtd10","1"
"2006","Lyon","TRACY W-1","0170","legacy_bridge_vtd10","1"
"2006","Lyon","VALLERS TWP","0180","legacy_bridge_vtd10","1"
"2006","Lyon","WESTERHEIM TWP","0185","legacy_bridge_vtd10","1"
"2006","Mahnomen","BEAULIEU TWP","0005","legacy_bridge_vtd10","1"
"2006","Mahnomen","BEJOU","0010","legacy_bridge_vtd10","1"
"2006","Mahnomen","BEJOU TWP","0015","legacy_bridge_vtd10","1"
"2006","Mahnomen","CHIEF TWP","0020","legacy_bridge_vtd10","1"
"2006","Mahnomen","CLOVER TWP","0025","legacy_bridge_vtd10","1"
"2006","Mahnomen","GREGORY TWP","0030","legacy_bridge_vtd10","1"
"2006","Mahnomen","HEIER TWP","0035","legacy_bridge_vtd10","1"
"2006","Mahnomen","ISLAND LAKE TWP","0040","legacy_bridge_vtd10","1"
"2006","Mahnomen","LA GARDE TWP","0045","legacy_bridge_vtd10","1"
"2006","Mahnomen","LAKE GROVE TWP","0050","legacy_bridge_vtd10","1"
"2006","Mahnomen","LITTLE ELBOW TWP","0090","legacy_bridge_vtd10","1"
"2006","Mahnomen","MAHNOMEN","0055","legacy_bridge_vtd10","1"
"2006","Mahnomen","MARSH CREEK TWP","0060","legacy_bridge_vtd10","1"
"2006","Mahnomen","OAKLAND TWP","0065","legacy_bridge_vtd10","1"
"2006","Mahnomen","PEMBINA TWP","0070","legacy_bridge_vtd10","1"
"2006","Mahnomen","POPPLE GROVE TWP","0075","legacy_bridge_vtd10","1"
"2006","Mahnomen","ROSEDALE TWP","0080","legacy_bridge_vtd10","1"
"2006","Mahnomen","TWIN LAKES TWP","0085","legacy_bridge_vtd10","1"
"2006","Mahnomen","WAUBUN","0095","legacy_bridge_vtd10","1"
"2006","Marshall","AGDER TWP.","0005","legacy_bridge_vtd10","1"
"2006","Marshall","ALMA TWP.","0010","legacy_bridge_vtd10","1"
"2006","Marshall","ALVARADO","0015","legacy_bridge_vtd10","1"
"2006","Marshall","ARGYLE","0020","legacy_bridge_vtd10","1"
"2006","Marshall","AUGSBURG TWP.","0025","legacy_bridge_vtd10","1"
"2006","Marshall","BIG WOODS TWP.","0030","legacy_bridge_vtd10","1"
"2006","Marshall","BLOOMER TWP.","0035","legacy_bridge_vtd10","1"
"2006","Marshall","BOXVILLE TWP.","0040","legacy_bridge_vtd10","1"
"2006","Marshall","CEDAR TWP.","0045","legacy_bridge_vtd10","1"
"2006","Marshall","COMO TWP.","0050","legacy_bridge_vtd10","1"
"2006","Marshall","COMSTOCK TWP.","0055","legacy_bridge_vtd10","1"
"2006","Marshall","DONNELLY TWP.","0060","legacy_bridge_vtd10","1"
"2006","Marshall","EAGLE POINT TWP.","0065","legacy_bridge_vtd10","1"
"2006","Marshall","EAST PARK TWP.","0070","legacy_bridge_vtd10","1"
"2006","Marshall","EAST VALLEY TWP.","0075","legacy_bridge_vtd10","1"
"2006","Marshall","ECKVOLL TWP.","0080","legacy_bridge_vtd10","1"
"2006","Marshall","ESPELIE TWP.","0085","legacy_bridge_vtd10","1"
"2006","Marshall","EXCEL TWP.","0090","legacy_bridge_vtd10","1"
"2006","Marshall","FOLDAHL TWP.","0095","legacy_bridge_vtd10","1"
"2006","Marshall","FORK TWP.","0100","legacy_bridge_vtd10","1"
"2006","Marshall","GRAND PLAIN TWP.","0105","legacy_bridge_vtd10","1"
"2006","Marshall","GRYGLA","0110","legacy_bridge_vtd10","1"
"2006","Marshall","HOLT","0115","legacy_bridge_vtd10","1"
"2006","Marshall","HOLT TWP.","0120","legacy_bridge_vtd10","1"
"2006","Marshall","HUNTLY TWP.","0125","legacy_bridge_vtd10","1"
"2006","Marshall","LINCOLN TWP.","0130","legacy_bridge_vtd10","1"
"2006","Marshall","LINSELL TWP.","0135","legacy_bridge_vtd10","1"
"2006","Marshall","MARSH GROVE TWP.","0145","legacy_bridge_vtd10","1"
"2006","Marshall","MCCREA TWP.","0140","legacy_bridge_vtd10","1"
"2006","Marshall","MIDDLE RIVER","0150","legacy_bridge_vtd10","1"
"2006","Marshall","MIDDLE RIVER TWP.","0155","legacy_bridge_vtd10","1"
"2006","Marshall","MOOSE RIVER TWP.","0160","legacy_bridge_vtd10","1"
"2006","Marshall","MOYLAN TWP.","0165","legacy_bridge_vtd10","1"
"2006","Marshall","NELSON PARK TWP.","0170","legacy_bridge_vtd10","1"
"2006","Marshall","NEW FOLDEN TWP.","0180","legacy_bridge_vtd10","1"
"2006","Marshall","NEW MAINE TWP.","0185","legacy_bridge_vtd10","1"
"2006","Marshall","NEW SOLUM TWP.","0190","legacy_bridge_vtd10","1"
"2006","Marshall","NEWFOLDEN","0175","legacy_bridge_vtd10","1"
"2006","Marshall","OAK PARK TWP.","0195","legacy_bridge_vtd10","1"
"2006","Marshall","OSLO","0200","legacy_bridge_vtd10","1"
"2006","Marshall","PARKER TWP.","0205","legacy_bridge_vtd10","1"
"2006","Marshall","ROLLIS TWP.","0210","legacy_bridge_vtd10","1"
"2006","Marshall","SINNOTT TWP.","0215","legacy_bridge_vtd10","1"
"2006","Marshall","SPRUCE VALLEY TWP.","0220","legacy_bridge_vtd10","1"
"2006","Marshall","STEPHEN","0225","legacy_bridge_vtd10","1"
"2006","Marshall","STRANDQUIST","0230","legacy_bridge_vtd10","1"
"2006","Marshall","TAMARAC TWP.","0235","legacy_bridge_vtd10","1"
"2006","Marshall","THIEF LAKE TWP.","0240","legacy_bridge_vtd10","1"
"2006","Marshall","VALLEY TWP.","0245","legacy_bridge_vtd10","1"
"2006","Marshall","VEGA TWP.","0250","legacy_bridge_vtd10","1"
"2006","Marshall","VELDT TWP.","0255","legacy_bridge_vtd10","1"
"2006","Marshall","VIKING","0260","legacy_bridge_vtd10","1"
"2006","Marshall","VIKING TWP.","0265","legacy_bridge_vtd10","1"
"2006","Marshall","WANGER TWP.","0270","legacy_bridge_vtd10","1"
"2006","Marshall","WARREN W-1","0275","legacy_bridge_vtd10","1"
"2006","Marshall","WARREN W-2","0280","legacy_bridge_vtd10","1"
"2006","Marshall","WARRENTON TWP.","0285","legacy_bridge_vtd10","1"
"2006","Marshall","WEST VALLEY TWP.","0290","legacy_bridge_vtd10","1"
"2006","Marshall","WHITEFORD TWP.","0295","legacy_bridge_vtd10","1"
"2006","Marshall","WRIGHT TWP.","0300","legacy_bridge_vtd10","1"
"2006","Martin","CEDAR TWP.","0005","legacy_bridge_vtd10","1"
"2006","Martin","CENTER CREEK TWP.","0010","legacy_bridge_vtd10","1"
"2006","Martin","CEYLON","0015","legacy_bridge_vtd10","1"
"2006","Martin","DUNNELL","0020","legacy_bridge_vtd10","1"
"2006","Martin","EAST CHAIN TWP.","0025","legacy_bridge_vtd10","1"
"2006","Martin","ELM CREEK TWP.","0030","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT TWP.","0095","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-1 P-1","0035","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-1 P-2","0040","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-2 P-1","0050","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-2 P-2","0055","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-3 P-1","0065","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-3 P-2","0070","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-4 P-1","0080","legacy_bridge_vtd10","1"
"2006","Martin","FAIRMONT W-4 P-2","0085","legacy_bridge_vtd10","1"
"2006","Martin","FOX LAKE TWP.","0100","legacy_bridge_vtd10","1"
"2006","Martin","FRASER TWP.","0105","legacy_bridge_vtd10","1"
"2006","Martin","GALENA TWP.","0110","legacy_bridge_vtd10","1"
"2006","Martin","GRANADA","0115","legacy_bridge_vtd10","1"
"2006","Martin","JAY TWP.","0120","legacy_bridge_vtd10","1"
"2006","Martin","LAKE BELT TWP.","0125","legacy_bridge_vtd10","1"
"2006","Martin","LAKE FREMONT TWP.","0130","legacy_bridge_vtd10","1"
"2006","Martin","MANYASKA TWP.","0135","legacy_bridge_vtd10","1"
"2006","Martin","NASHVILLE TWP.","0140","legacy_bridge_vtd10","1"
"2006","Martin","NORTHROP","0145","legacy_bridge_vtd10","1"
"2006","Martin","ORMSBY","0150","legacy_bridge_vtd10","1"
"2006","Martin","PLEASANT PRAIRIE","0155","legacy_bridge_vtd10","1"
"2006","Martin","ROLLING GREEN TWP.","0160","legacy_bridge_vtd10","1"
"2006","Martin","RUTLAND TWP.","0165","legacy_bridge_vtd10","1"
"2006","Martin","SHERBURN","0170","legacy_bridge_vtd10","1"
"2006","Martin","SILVER LAKE TWP.","0175","legacy_bridge_vtd10","1"
"2006","Martin","TENHASSEN TWP.","0180","legacy_bridge_vtd10","1"
"2006","Martin","TRIMONT","0185","legacy_bridge_vtd10","1"
"2006","Martin","TRUMAN","0195","legacy_bridge_vtd10","1"
"2006","Martin","WAVERLY TWP.","0200","legacy_bridge_vtd10","1"
"2006","Martin","WELCOME","0205","legacy_bridge_vtd10","1"
"2006","Martin","WESTFORD TWP.","0210","legacy_bridge_vtd10","1"
"2006","McLeod","ACOMA TOWNSHIP","0005","legacy_bridge_vtd10","1"
"2006","McLeod","BERGEN TOWNSHIP","0010","legacy_bridge_vtd10","1"
"2006","McLeod","BISCAY CITY","0015","legacy_bridge_vtd10","1"
"2006","McLeod","BROWNTON CITY","0020","legacy_bridge_vtd10","1"
"2006","McLeod","COLLINS TOWNSHIP","0025","legacy_bridge_vtd10","1"
"2006","McLeod","GLENCOE CITY P-1","0030","legacy_bridge_vtd10","1"
"2006","McLeod","GLENCOE CITY P-2","0035","legacy_bridge_vtd10","1"
"2006","McLeod","GLENCOE CITY P-3","0040","legacy_bridge_vtd10","1"
"2006","McLeod","GLENCOE CITY P-4","0045","legacy_bridge_vtd10","1"
"2006","McLeod","GLENCOE TOWNSHIP","0050","legacy_bridge_vtd10","1"
"2006","McLeod","HALE TOWNSHIP","0055","legacy_bridge_vtd10","1"
"2006","McLeod","HASSAN VALLEY TOWNSHIP","0060","legacy_bridge_vtd10","1"
"2006","McLeod","HELEN TOWNSHIP","0065","legacy_bridge_vtd10","1"
"2006","McLeod","HUTCHINSON CITY P-1","0070","legacy_bridge_vtd10","1"
"2006","McLeod","HUTCHINSON CITY P-2","0075","legacy_bridge_vtd10","1"
"2006","McLeod","HUTCHINSON CITY P-3","0080","legacy_bridge_vtd10","1"
"2006","McLeod","HUTCHINSON TOWNSHIP","0095","legacy_bridge_vtd10","1"
"2006","McLeod","LESTER PRAIRIE CITY","0100","legacy_bridge_vtd10","1"
"2006","McLeod","LYNN TOWNSHIP","0105","legacy_bridge_vtd10","1"
"2006","McLeod","PENN TOWNSHIP","0110","legacy_bridge_vtd10","1"
"2006","McLeod","PLATO CITY","0115","legacy_bridge_vtd10","1"
"2006","McLeod","RICH VALLEY TOWNSHIP","0120","legacy_bridge_vtd10","1"
"2006","McLeod","ROUND GROVE TOWNSHIP","0125","legacy_bridge_vtd10","1"
"2006","McLeod","SILVER LAKE CITY","0130","legacy_bridge_vtd10","1"
"2006","McLeod","STEWART CITY","0135","legacy_bridge_vtd10","1"
"2006","McLeod","SUMTER TOWNSHIP","0140","legacy_bridge_vtd10","1"
"2006","McLeod","WINSTED CITY","0145","legacy_bridge_vtd10","1"
"2006","McLeod","WINSTED TOWNSHIP","0150","legacy_bridge_vtd10","1"
"2006","Meeker","ACTON TOWNSHIP","0005","legacy_bridge_vtd10","1"
"2006","Meeker","CEDAR MILLS","0010","legacy_bridge_vtd10","1"
"2006","Meeker","CEDAR MILLS TWP.","0015","legacy_bridge_vtd10","1"
"2006","Meeker","COLLINWOOD TWP.","0020","legacy_bridge_vtd10","1"
"2006","Meeker","COSMOS","0025","legacy_bridge_vtd10","1"
"2006","Meeker","COSMOS TWP.","0030","legacy_bridge_vtd10","1"
"2006","Meeker","DANIELSON TWP.","0035","legacy_bridge_vtd10","1"
"2006","Meeker","DARWIN","0040","legacy_bridge_vtd10","1"
"2006","Meeker","DARWIN TWP.","0045","legacy_bridge_vtd10","1"
"2006","Meeker","DASSEL","0050","legacy_bridge_vtd10","1"
"2006","Meeker","DASSEL TWP.","0055","legacy_bridge_vtd10","1"
"2006","Meeker","EDEN VALLEY","0060","legacy_bridge_vtd10","1"
"2006","Meeker","ELLSWORTH TWP.","0065","legacy_bridge_vtd10","1"
"2006","Meeker","FOREST CITY TWP.","0070","legacy_bridge_vtd10","1"
"2006","Meeker","FOREST PRAIRIE TWP.","0075","legacy_bridge_vtd10","1"
"2006","Meeker","GREENLEAF TWP.","0080","legacy_bridge_vtd10","1"
"2006","Meeker","GROVE CITY","0085","legacy_bridge_vtd10","1"
"2006","Meeker","HARVEY TWP.","0090","legacy_bridge_vtd10","1"
"2006","Meeker","KINGSTON","0095","legacy_bridge_vtd10","1"
"2006","Meeker","KINGSTON TWP.","0100","legacy_bridge_vtd10","1"
"2006","Meeker","LITCHFIELD TWP.","0130","legacy_bridge_vtd10","1"
"2006","Meeker","LITCHFIELD W-1","0105","legacy_bridge_vtd10","1"
"2006","Meeker","LITCHFIELD W-2","0110","legacy_bridge_vtd10","1"
"2006","Meeker","LITCHFIELD W-3","0115","legacy_bridge_vtd10","1"
"2006","Meeker","LITCHFIELD W-4","0120","legacy_bridge_vtd10","1"
"2006","Meeker","LITCHFIELD W-5","0125","legacy_bridge_vtd10","1"
"2006","Meeker","MANANNAH TWP.","0135","legacy_bridge_vtd10","1"
"2006","Meeker","SWEDE GROVE TWP.","0140","legacy_bridge_vtd10","1"
"2006","Meeker","UNION GROVE TWP.","0145","legacy_bridge_vtd10","1"
"2006","Meeker","WATKINS","0150","legacy_bridge_vtd10","1"
"2006","Mille Lacs","BOCK","0005","legacy_bridge_vtd10","1"
"2006","Mille Lacs","BOGUS BROOK TWP.","0010","legacy_bridge_vtd10","1"
"2006","Mille Lacs","BORGHOLM TWP.","0015","legacy_bridge_vtd10","1"
"2006","Mille Lacs","BRADBURY TWP.","0020","legacy_bridge_vtd10","1"
"2006","Mille Lacs","DAILEY TWP.","0025","legacy_bridge_vtd10","1"
"2006","Mille Lacs","EAST SIDE TWP.","0030","legacy_bridge_vtd10","1"
"2006","Mille Lacs","FORESTON","0035","legacy_bridge_vtd10","1"
"2006","Mille Lacs","GREENBUSH TWP.","0040","legacy_bridge_vtd10","1"
"2006","Mille Lacs","HAYLAND TWP.","0045","legacy_bridge_vtd10","1"
"2006","Mille Lacs","ISLE","0050","legacy_bridge_vtd10","1"
"2006","Mille Lacs","ISLE HARBOR TWP.","0055","legacy_bridge_vtd10","1"
"2006","Mille Lacs","KATHIO TWP.","0060","legacy_bridge_vtd10","1"
"2006","Mille Lacs","LEWIS TWP.","0065","legacy_bridge_vtd10","1"
"2006","Mille Lacs","MILACA","0070","legacy_bridge_vtd10","1"
"2006","Mille Lacs","MILACA TWP.","0075","legacy_bridge_vtd10","1"
"2006","Mille Lacs","MILO TWP.","0080","legacy_bridge_vtd10","1"
"2006","Mille Lacs","MUDGETT TWP.","0085","legacy_bridge_vtd10","1"
"2006","Mille Lacs","ONAMIA","0090","legacy_bridge_vtd10","1"
"2006","Mille Lacs","ONAMIA TWP.","0095","legacy_bridge_vtd10","1"
"2006","Mille Lacs","PAGE TWP.","0100","legacy_bridge_vtd10","1"
"2006","Mille Lacs","PEASE","0105","legacy_bridge_vtd10","1"
"2006","Mille Lacs","PRINCETON","0110","legacy_bridge_vtd10","1"
"2006","Mille Lacs","PRINCETON TWP.","0115","legacy_bridge_vtd10","1"
"2006","Mille Lacs","SOUTH HARBOR TWP.","0120","legacy_bridge_vtd10","1"
"2006","Mille Lacs","WAHKON","0125","legacy_bridge_vtd10","1"
"2006","Morrison","AGRAM TOWNSHIP","0005","legacy_bridge_vtd10","1"
"2006","Morrison","BELLE PRAIRIE TOWNSHIP","0010","legacy_bridge_vtd10","1"
"2006","Morrison","BELLEVUE TOWNSHIP","0015","legacy_bridge_vtd10","1"
"2006","Morrison","BOWLUS","0020","legacy_bridge_vtd10","1"
"2006","Morrison","BUCKMAN","0025","legacy_bridge_vtd10","1"
"2006","Morrison","BUCKMAN TOWNSHIP","0030","legacy_bridge_vtd10","1"
"2006","Morrison","BUH TOWNSHIP","0035","legacy_bridge_vtd10","1"
"2006","Morrison","CULDRUM TOWNSHIP","0045","legacy_bridge_vtd10","1"
"2006","Morrison","CUSHING TOWNSHIP","0050","legacy_bridge_vtd10","1"
"2006","Morrison","DARLING TOWNSHIP","0055","legacy_bridge_vtd10","1"
"2006","Morrison","ELMDALE","0060","legacy_bridge_vtd10","1"
"2006","Morrison","ELMDALE TOWNSHIP","0065","legacy_bridge_vtd10","1"
"2006","Morrison","FLENSBURG","0070","legacy_bridge_vtd10","1"
"2006","Morrison","GENOLA","0075","legacy_bridge_vtd10","1"
"2006","Morrison","GRANITE TOWNSHIP","0080","legacy_bridge_vtd10","1"
"2006","Morrison","GREEN PRAIRIE TOWNSHIP","0085","legacy_bridge_vtd10","1"
"2006","Morrison","HARDING","0090","legacy_bridge_vtd10","1"
"2006","Morrison","HILLMAN","0095","legacy_bridge_vtd10","1"
"2006","Morrison","HILLMAN TOWNSHIP","0100","legacy_bridge_vtd10","1"
"2006","Morrison","LAKIN TOWNSHIP","0105","legacy_bridge_vtd10","1"
"2006","Morrison","LASTRUP","0110","legacy_bridge_vtd10","1"
"2006","Morrison","LEIGH TOWNSHIP","0115","legacy_bridge_vtd10","1"
"2006","Morrison","LITTLE FALLS TOWNSHIP","0135","legacy_bridge_vtd10","1"
"2006","Morrison","LITTLE FALLS W-1","0120","legacy_bridge_vtd10","1"
"2006","Morrison","LITTLE FALLS W-2","0125","legacy_bridge_vtd10","1"
"2006","Morrison","LITTLE FALLS W-3","0130","legacy_bridge_vtd10","1"
"2006","Morrison","MORRILL TOWNSHIP","0140","legacy_bridge_vtd10","1"
"2006","Morrison","MOTLEY","0145","legacy_bridge_vtd10","1"
"2006","Morrison","MOTLEY TOWNSHIP","0150","legacy_bridge_vtd10","1"
"2006","Morrison","MOUNT MORRIS TOWNSHIP","0155","legacy_bridge_vtd10","1"
"2006","Morrison","PARKER TOWNSHIP","0160","legacy_bridge_vtd10","1"
"2006","Morrison","PIERZ","0165","legacy_bridge_vtd10","1"
"2006","Morrison","PIERZ TOWNSHIP","0170","legacy_bridge_vtd10","1"
"2006","Morrison","PIKE CREEK TOWNSHIP","0175","legacy_bridge_vtd10","1"
"2006","Morrison","PLATTE TOWNSHIP","0180","legacy_bridge_vtd10","1"
"2006","Morrison","PULASKI TOWNSHIP","0185","legacy_bridge_vtd10","1"
"2006","Morrison","RANDALL","0195","legacy_bridge_vtd10","1"
"2006","Morrison","RICHARDSON TOWNSHIP","0200","legacy_bridge_vtd10","1"
"2006","Morrison","RIPLEY TOWNSHIP","0205","legacy_bridge_vtd10","1"
"2006","Morrison","ROSING TOWNSHIP","0210","legacy_bridge_vtd10","1"
"2006","Morrison","ROYALTON","0215","legacy_bridge_vtd10","1"
